bias_context,bias_large,bias_small,cf_class_name,cf_standard_cm,class_name,conflict_direction,conflict_receiver_id,donor_kind,expected_label,family,gate_asserted,gate_margin,gate_mode,gate_pred_label,gate_score_large,gate_score_small,item_id,kept,margin_bin,model,model_slug,patch_span,pred_label,receiver_group_id,reject_reason,score_large,score_small,side,size_margin,standard_cm,value_cm
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V83-t1,standard_donor,small,conflict_swap,False,1.7379143435948166,bias_corrected,small,-0.6138560025353552,1.1240583410594613,size-conflict_swap-class_large_standard_small-ant-S90-V83-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V83-t1,,-10.104374922151472,-8.396908514527341,base,1.7074664076241302,90,83
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V83-t1,standard_donor,large,conflict_swap,False,0.6300535356328663,bias_corrected,large,1.0280773158921992,0.39802378025933294,size-conflict_swap-class_large_standard_small-ant-S90-V83-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V83-t1,,-8.462441603723917,-9.12294307532747,cf,0.6605014716035527,90,83
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V83-t1,standard_donor,large,conflict_swap,True,0.6300535356328663,bias_corrected,large,1.0280773158921992,0.39802378025933294,size-conflict_swap-class_large_standard_small-ant-S90-V83-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V83-t1,,-8.462441603723917,-9.12294307532747,sibling_class,0.6605014716035527,90,83
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V83-t1,standard_donor,small,conflict_swap,True,1.478651290783139,bias_corrected,small,-0.11902393223235208,1.359627358550787,size-conflict_swap-class_large_standard_small-ant-S90-V83-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V83-t1,,-9.609542851848468,-8.161339497036016,sibling_standard,1.4482033548124527,90,83
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,class_donor,small,conflict_swap,False,-0.9657605892035157,bias_corrected,large,0.9949596032185255,0.029199014015009794,size-conflict_swap-class_small_standard_large-human-S10-V22-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V22-t1,,-8.49555931639759,-9.491767841571793,base,-0.9962085251742021,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,class_donor,large,conflict_swap,False,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_small_standard_large-human-S10-V22-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V22-t1,,-8.570109114404417,-9.531260877398466,cf,0.9611517629940494,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,class_donor,small,conflict_swap,True,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_small_standard_large-human-S10-V22-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_small_standard_large-human-S10-V22-t1,,-9.435501453779459,-7.767459157822427,sibling_class,1.668042295957032,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,class_donor,large,conflict_swap,True,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_small_standard_large-human-S10-V22-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V22-t1,,-8.570109114404417,-9.531260877398466,sibling_standard,0.9611517629940494,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,standard_donor,large,conflict_swap,False,0.9657605892035157,bias_corrected,large,0.9949596032185255,0.029199014015009794,size-conflict_swap-class_small_standard_large-human-S10-V22-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-human-S10-V22-t1,,-8.49555931639759,-9.491767841571793,base,0.9962085251742021,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,standard_donor,small,conflict_swap,False,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_small_standard_large-human-S10-V22-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-human-S10-V22-t1,,-9.435501453779459,-7.767459157822427,cf,1.668042295957032,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,standard_donor,small,conflict_swap,True,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_small_standard_large-human-S10-V22-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-human-S10-V22-t1,,-9.435501453779459,-7.767459157822427,sibling_class,1.668042295957032,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V22-t1,standard_donor,large,conflict_swap,True,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_small_standard_large-human-S10-V22-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-human-S10-V22-t1,,-8.570109114404417,-9.531260877398466,sibling_standard,0.9611517629940494,10,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,class_donor,large,conflict_swap,False,-1.6975340476376424,bias_corrected,small,-0.32433252908082366,1.3732015185568187,size-conflict_swap-class_large_standard_small-ant-S90-V22-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V22-t1,,-9.81485144869694,-8.147765337029984,base,-1.667086111666956,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,class_donor,small,conflict_swap,False,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_large_standard_small-ant-S90-V22-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V22-t1,,-9.435501453779459,-7.767459157822427,cf,1.668042295957032,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,class_donor,large,conflict_swap,True,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_large_standard_small-ant-S90-V22-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_large_standard_small-ant-S90-V22-t1,,-8.570109114404417,-9.531260877398466,sibling_class,0.9611517629940494,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,class_donor,small,conflict_swap,True,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_large_standard_small-ant-S90-V22-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V22-t1,,-9.435501453779459,-7.767459157822427,sibling_standard,1.668042295957032,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,standard_donor,small,conflict_swap,False,1.6975340476376424,bias_corrected,small,-0.32433252908082366,1.3732015185568187,size-conflict_swap-class_large_standard_small-ant-S90-V22-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V22-t1,,-9.81485144869694,-8.147765337029984,base,1.667086111666956,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,standard_donor,large,conflict_swap,False,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_large_standard_small-ant-S90-V22-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V22-t1,,-8.570109114404417,-9.531260877398466,cf,0.9611517629940494,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,standard_donor,large,conflict_swap,True,0.930703827023363,bias_corrected,large,0.9204098052116994,-0.010294021811663612,size-conflict_swap-class_large_standard_small-ant-S90-V22-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V22-t1,,-8.570109114404417,-9.531260877398466,sibling_class,0.9611517629940494,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V22-t1,standard_donor,small,conflict_swap,True,1.6984902319277184,bias_corrected,small,0.055017465836657564,1.753507697764376,size-conflict_swap-class_large_standard_small-ant-S90-V22-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V22-t1,,-9.435501453779459,-7.767459157822427,sibling_standard,1.668042295957032,90,22
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,class_donor,small,conflict_swap,False,-1.1069349684348353,bias_corrected,large,1.0557565501336494,-0.05117841830118586,size-conflict_swap-class_small_standard_large-human-S10-V53-class_span-to_large-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V53-t1,,-8.434762369482467,-9.572145273887989,base,-1.1373829044055217,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,class_donor,large,conflict_swap,False,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_small_standard_large-human-S10-V53-class_span-to_large-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V53-t1,,-8.57001129824296,-9.44545188375997,cf,0.8754405855170102,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,class_donor,small,conflict_swap,True,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_small_standard_large-human-S10-V53-class_span-to_large-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_small_standard_large-human-S10-V53-t1,,-9.676456268137102,-7.974489715333288,sibling_class,1.701966552803814,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,class_donor,large,conflict_swap,True,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_small_standard_large-human-S10-V53-class_span-to_large-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-human-S10-V53-t1,,-8.57001129824296,-9.44545188375997,sibling_standard,0.8754405855170102,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,standard_donor,large,conflict_swap,False,1.1069349684348353,bias_corrected,large,1.0557565501336494,-0.05117841830118586,size-conflict_swap-class_small_standard_large-human-S10-V53-standard_span-to_small-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-human-S10-V53-t1,,-8.434762369482467,-9.572145273887989,base,1.1373829044055217,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,standard_donor,small,conflict_swap,False,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_small_standard_large-human-S10-V53-standard_span-to_small-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-human-S10-V53-t1,,-9.676456268137102,-7.974489715333288,cf,1.701966552803814,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,standard_donor,small,conflict_swap,True,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_small_standard_large-human-S10-V53-standard_span-to_small-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-human-S10-V53-t1,,-9.676456268137102,-7.974489715333288,sibling_class,1.701966552803814,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,human,class_small_standard_large,conflict-class_small_standard_large-human-S10-V53-t1,standard_donor,large,conflict_swap,True,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_small_standard_large-human-S10-V53-standard_span-to_small-t1,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-human-S10-V53-t1,,-8.57001129824296,-9.44545188375997,sibling_standard,0.8754405855170102,10,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,class_donor,large,conflict_swap,False,-1.5863221990900715,bias_corrected,small,-0.5517581589718166,1.034564040118255,size-conflict_swap-class_large_standard_small-ant-S90-V53-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V53-t1,,-10.042277078587933,-8.486402815468548,base,-1.5558742631193851,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,class_donor,small,conflict_swap,False,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_large_standard_small-ant-S90-V53-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V53-t1,,-9.676456268137102,-7.974489715333288,cf,1.701966552803814,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,class_donor,large,conflict_swap,True,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_large_standard_small-ant-S90-V53-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_large_standard_small-ant-S90-V53-t1,,-8.57001129824296,-9.44545188375997,sibling_class,0.8754405855170102,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,90,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,class_donor,small,conflict_swap,True,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_large_standard_small-ant-S90-V53-class_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-ant-S90-V53-t1,,-9.676456268137102,-7.974489715333288,sibling_standard,1.701966552803814,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,standard_donor,small,conflict_swap,False,1.5863221990900715,bias_corrected,small,-0.5517581589718166,1.034564040118255,size-conflict_swap-class_large_standard_small-ant-S90-V53-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V53-t1,,-10.042277078587933,-8.486402815468548,base,1.5558742631193851,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,standard_donor,large,conflict_swap,False,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_large_standard_small-ant-S90-V53-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V53-t1,,-8.57001129824296,-9.44545188375997,cf,0.8754405855170102,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,standard_donor,large,conflict_swap,True,0.8449926495463238,bias_corrected,large,0.9205076213731562,0.07551497182683242,size-conflict_swap-class_large_standard_small-ant-S90-V53-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-ant-S90-V53-t1,,-8.57001129824296,-9.44545188375997,sibling_class,0.8754405855170102,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,ant,10,ant,class_large_standard_small,conflict-class_large_standard_small-ant-S90-V53-t1,standard_donor,small,conflict_swap,True,1.7324144887745003,bias_corrected,small,-0.18593734852098542,1.546477140253515,size-conflict_swap-class_large_standard_small-ant-S90-V53-standard_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-ant-S90-V53-t1,,-9.676456268137102,-7.974489715333288,sibling_standard,1.701966552803814,90,53
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,class_donor,small,conflict_swap,False,-1.1887248724361648,bias_corrected,large,1.1743154186839266,-0.014409453752238122,size-conflict_swap-class_small_standard_large-elephant-S100-V190-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-elephant-S100-V190-t1,,-8.31620350093219,-9.535376309339041,base,-1.2191728084068512,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,class_donor,large,conflict_swap,False,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_small_standard_large-elephant-S100-V190-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-elephant-S100-V190-t1,,-8.741005009815122,-9.859466068892397,cf,1.1184610590772746,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,class_donor,small,conflict_swap,True,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_small_standard_large-elephant-S100-V190-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_small_standard_large-elephant-S100-V190-t1,,-9.558230959122941,-8.36164314002162,sibling_class,1.196587819101321,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,class_donor,large,conflict_swap,True,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_small_standard_large-elephant-S100-V190-class_span-to_large-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_small_standard_large-elephant-S100-V190-t1,,-8.741005009815122,-9.859466068892397,sibling_standard,1.1184610590772746,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,standard_donor,large,conflict_swap,False,1.1887248724361648,bias_corrected,large,1.1743154186839266,-0.014409453752238122,size-conflict_swap-class_small_standard_large-elephant-S100-V190-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-elephant-S100-V190-t1,,-8.31620350093219,-9.535376309339041,base,1.2191728084068512,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,standard_donor,small,conflict_swap,False,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_small_standard_large-elephant-S100-V190-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-elephant-S100-V190-t1,,-9.558230959122941,-8.36164314002162,cf,1.196587819101321,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,standard_donor,small,conflict_swap,True,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_small_standard_large-elephant-S100-V190-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_small_standard_large-elephant-S100-V190-t1,,-9.558230959122941,-8.36164314002162,sibling_class,1.196587819101321,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,elephant,class_small_standard_large,conflict-class_small_standard_large-elephant-S100-V190-t1,standard_donor,large,conflict_swap,True,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_small_standard_large-elephant-S100-V190-standard_span-to_small-t1,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_small_standard_large-elephant-S100-V190-t1,,-8.741005009815122,-9.859466068892397,sibling_standard,1.1184610590772746,100,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,class_donor,large,conflict_swap,False,-1.8378052463369787,bias_corrected,small,-0.4774000262671976,1.3604052200697812,size-conflict_swap-class_large_standard_small-human-S200-V190-class_span-to_small-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-human-S200-V190-t1,,-9.967918945883314,-8.160561635517022,base,-1.8073573103662923,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,class_donor,small,conflict_swap,False,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_large_standard_small-human-S200-V190-class_span-to_small-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-human-S200-V190-t1,,-9.558230959122941,-8.36164314002162,cf,1.196587819101321,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,class_donor,large,conflict_swap,True,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_large_standard_small-human-S200-V190-class_span-to_small-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,large,conflict-class_large_standard_small-human-S200-V190-t1,,-8.741005009815122,-9.859466068892397,sibling_class,1.1184610590772746,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,elephant,200,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,class_donor,small,conflict_swap,True,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_large_standard_small-human-S200-V190-class_span-to_small-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,class_span,small,conflict-class_large_standard_small-human-S200-V190-t1,,-9.558230959122941,-8.36164314002162,sibling_standard,1.196587819101321,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,standard_donor,small,conflict_swap,False,1.8378052463369787,bias_corrected,small,-0.4774000262671976,1.3604052200697812,size-conflict_swap-class_large_standard_small-human-S200-V190-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-human-S200-V190-t1,,-9.967918945883314,-8.160561635517022,base,1.8073573103662923,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,standard_donor,large,conflict_swap,False,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_large_standard_small-human-S200-V190-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-human-S200-V190-t1,,-8.741005009815122,-9.859466068892397,cf,1.1184610590772746,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,standard_donor,large,conflict_swap,True,1.0880131231065882,bias_corrected,large,0.749513909800994,-0.3384992133055942,size-conflict_swap-class_large_standard_small-human-S200-V190-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,conflict-class_large_standard_small-human-S200-V190-t1,,-8.741005009815122,-9.859466068892397,sibling_class,1.1184610590772746,200,190
conflict_swap:t1,-9.490518919616116,-9.520966855586803,human,100,human,class_large_standard_small,conflict-class_large_standard_small-human-S200-V190-t1,standard_donor,small,conflict_swap,True,1.2270357550720075,bias_corrected,small,-0.0677120395068247,1.1593237155651828,size-conflict_swap-class_large_standard_small-human-S200-V190-standard_span-to_large-t1,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,conflict-class_large_standard_small-human-S200-V190-t1,,-9.558230959122941,-8.36164314002162,sibling_standard,1.196587819101321,200,190
